"","Gene","EffectSize","Avg","t_stat","p.value","q.value","log_odds","min_samples"
"12515","SNED1",-0.0835296222237864,4.22803148868814,-1.39049513911276,0.20781373085054,0.32245584014276,-6.27507648481427,4
"12516","RPP25L",-0.0870868132388664,4.05579876181002,-1.38998873078207,0.207960626965416,0.322657990974865,-6.27570181691274,4
"12517","B3GNT5",-0.125262450513617,3.67610319503092,-1.38983992994979,0.208003807859496,0.322675945474112,-6.27588553764271,4
"12518","MRPS34",0.0930861452241138,4.31957846946694,1.38983433346338,0.208005432073996,0.322675945474112,-6.27589244727284,4
"12519","ZNF585B",-0.0845858490272124,4.32658939789394,-1.38944388298745,0.208118776651172,0.322812180768734,-6.27637447362393,4
"12520","ARSF",-0.0950816107846187,3.77841481791138,-1.38938899576282,0.208134714371621,0.322812180768734,-6.27644222798675,4
"12521","SPATA12",0.0778329362039803,4.27851766997649,1.3893600374102,0.208143123508178,0.322812180768734,-6.27647797440511,4
"12522","REPS2",-0.147353650383212,3.95032532646657,-1.38894480848359,0.208263733969902,0.322973442737703,-6.27699049052958,4
"12523","C12orf60",0.0911637565329135,4.23229412384872,1.38838805538547,0.20842555024026,0.323198575430457,-6.27767755539018,4
"12524","FRMD4B",-0.0960319389620743,3.64240356189645,-1.388194382139,0.208481866206725,0.32324896706608,-6.2779165230804,4
"12525","HEY2",-0.0786024989960644,4.06863147510719,-1.3881453841496,0.208496115902851,0.32324896706608,-6.27797697729858,4
"12526","OLFM3",0.079398192685859,4.41342761616336,1.38810457406009,0.208507985038865,0.32324896706608,-6.27802732829261,4
"12527","PILRA",-0.104058813628102,4.01320979549699,-1.38780035489002,0.208596482572348,0.32336034925141,-6.27840264415575,4
"12528","INAFM1",-0.107368541279908,4.40529968652364,-1.3877140280713,0.208621601183195,0.323363897624959,-6.27850913737001,4
"12529","HIVEP2",-0.127182635424403,4.19271967484565,-1.38767803315583,0.208632075459246,0.323363897624959,-6.27855353979201,4
"12530","TERT",-0.0851181629598008,4.33328351699424,-1.38704858331061,0.208815316765718,0.323622077914883,-6.2793299092087,4
"12531","SNX4",0.103038743998163,4.59967131209828,1.38662123779521,0.208939804403236,0.32378916780037,-6.27985688896478,4
"12532","ZNF772",-0.0969619483731284,4.10166759001887,-1.38643270230202,0.208994746617526,0.323848466690531,-6.28008935202751,4
"12533","ACTR3",-0.0845281395857279,4.32101193402525,-1.38585780752184,0.209162359388498,0.324082331202844,-6.28079808442641,4
"12534","GIMAP1-GIMAP5",0.0863414556570241,4.3394844270377,1.38563973761926,0.209225969782637,0.324155026903545,-6.2810668787609,4
"12535","DNAI2",0.0841560549884762,4.08188033873648,1.38542045467319,0.209289951371515,0.324228286053725,-6.28133714441853,4
"12536","CCDC59",-0.0774743357396852,4.16178988238949,-1.38536202385619,0.209307003041617,0.324228836316621,-6.28140915620604,4
"12537","MGAT5B",-0.0792707642396497,3.85198459834523,-1.38527436711939,0.209332585931896,0.324242600798555,-6.28151718365181,4
"12538","HMX1",0.100754276568224,3.49638844900425,1.38505352588703,0.209397051461705,0.324316584968483,-6.28178932960722,4
"12539","DHFR2",0.145096437488822,3.63491538995943,1.38499270914776,0.209414807512396,0.324318218923616,-6.2818642707168,4
"12540","CNFN",-0.139452125956454,4.06386537634313,-1.38485800678794,0.209454139971563,0.324353265080365,-6.28203025043303,4
"12541","NXPH4",-0.100690653731078,3.99738078506277,-1.38463955341731,0.20951794130316,0.324426194256125,-6.28229940858423,4
"12542","NO_SITE_432",0.0778399540876113,4.6788431595026,1.38442444177336,0.2095807835423,0.32449762682251,-6.28256442611448,4
